name,type,id,level,play_cost,evolution_cost,evolution_color,evolution_level,xros_req,color,color2,digi_type,digi_type2,form,dp,attribute,rarity,stage,artist,main_effect,source_effect,alt_effect,series,pretty_url,date_added,tcgplayer_name,tcgplayer_id,set_name
Sacred Fruit,Option,BO-209,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,sacred-fruit-bo-209,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Minotarumon,Digimon,BO-21,,,,,,,Yellow,,Animal,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,minotarumon-bo-21,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Control Spire,Option,BO-210,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,control-spire-bo-210,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Spirits of Nature,Option,BO-211,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,spirits-of-nature-bo-211,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Guardians of the Wind,Option,BO-212,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,guardians-of-the-wind-bo-212,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Group of the Unknown,Option,BO-213,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,group-of-the-unknown-bo-213,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Savers of the Deep Blue,Option,BO-214,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,savers-of-the-deep-blue-bo-214,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Soldiers of Nightmares,Option,BO-215,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,soldiers-of-nightmares-bo-215,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Empires of Precious Metals,Option,BO-216,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,empires-of-precious-metals-bo-216,2024-05-27 15:14:30,,,['Series 4 Booster Pack']
Keramon,Digimon,BO-217,,,,,,,Red,,Unidentified,,,,Unidentified,Common,Rookie,,,,,Digimon Digi-Battle Card Game,keramon-bo-217,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Impmon,Digimon,BO-218,,,,,,,Yellow,,Evil,,,,Virus,Common,Rookie,,,,,Digimon Digi-Battle Card Game,impmon-bo-218,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Kurisarimon,Digimon,BO-219,,,,,,,Red,,Unidentified,,,,Unidentified,Common,Champion,,,,,Digimon Digi-Battle Card Game,kurisarimon-bo-219,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
LadyDevimon,Digimon,BO-22,,,,,,,Yellow,,Evil,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,ladydevimon-bo-22,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Doggymon,Digimon,BO-220,,,,,,,Green,,Puppet,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,doggymon-bo-220,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Leomon,Digimon,BO-221,,,,,,,Red,,Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,leomon-bo-221,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Infermon,Digimon,BO-222,,,,,,,Red,,Unidentified,,,,Unidentified,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,infermon-bo-222,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
BlackWarGrowlmon,Digimon,BO-223,,,,,,,Yellow,,Android,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,blackwargrowlmon-bo-223,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Karatenmon,Digimon,BO-224,,,,,,,Green,,Wizard,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,karatenmon-bo-224,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Mihiramon,Digimon,BO-225,,,,,,,Green,,Animal,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,mihiramon-bo-225,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Antylamon,Digimon,BO-226,,,,,,,Green,,Animal,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,antylamon-bo-226,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Diaboromon,Digimon,BO-227,,,,,,,Yellow,,Unidentified,,,,Unidentified,Common,Mega,,,,,Digimon Digi-Battle Card Game,diaboromon-bo-227,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Armageddemon,Digimon,BO-228,,,,,,,Green,,Unidentified,,,,Unidentified,Common,Mega,,,,,Digimon Digi-Battle Card Game,armageddemon-bo-228,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
BlackWarGreymon,Digimon,BO-229,,,,,,,Yellow,,Dragon,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,blackwargreymon-bo-229,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Roachmon,Digimon,BO-23,,,,,,,Yellow,,Insectoid,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,roachmon-bo-23,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Jijimon,Digimon,BO-230,,,,,,,Yellow,,Ancient,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,jijimon-bo-230,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
MarineAngemon,Digimon,BO-231,,,,,,,Yellow,,Pixie,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,marineangemon-bo-231,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Omnimon,Digimon,BO-232,,,,,,,Yellow,,Warrior,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,omnimon-bo-232,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Imperialdramon (Paladin Mode),Digimon,BO-233,,,,,,,Green,,Ancient Dragon,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,imperialdramon-paladin-mode-bo-233,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Ebonwumon,Digimon,BO-234,,,,,,,Red,,Animal,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,ebonwumon-bo-234,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Zhuqiaomon,Digimon,BO-235,,,,,,,Green,,Bird,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,zhuqiaomon-bo-235,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Azulongmon,Digimon,BO-236,,,,,,,Red,,Holy Dragon,,,,Data,Common,Mega,,,,,Digimon Digi-Battle Card Game,azulongmon-bo-236,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Baihumon,Digimon,BO-237,,,,,,,Yellow,,Animal,,,,Data,Common,Mega,,,,,Digimon Digi-Battle Card Game,baihumon-bo-237,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Sagittarimon,Digimon,BO-238,,,,,,,Red,,Mythical Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,sagittarimon-bo-238,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Kangarumon,Digimon,BO-239,,,,,,,Red,,Mammal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,kangarumon-bo-239,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Asuramon,Digimon,BO-24,,,,,,,Red,,Wizard,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,asuramon-bo-24,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Kongoumon,Digimon,BO-240,,,,,,,Red,,Insectoid,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,kongoumon-bo-240,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Searchmon,Digimon,BO-241,,,,,,,Green,,Insectoid,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,searchmon-bo-241,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Quetzalmon,Digimon,BO-242,,,,,,,Red,,Mythical Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,quetzalmon-bo-242,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Rabbitmon,Digimon,BO-243,,,,,,,Red,,Mammal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,rabbitmon-bo-243,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Swanmon,Digimon,BO-244,,,,,,,Green,,Bird,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,swanmon-bo-244,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Kabukimon,Digimon,BO-245,,,,,,,Yellow,,Mutant,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,kabukimon-bo-245,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Butterflymon,Digimon,BO-246,,,,,,,Green,,Insectoid,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,butterflymon-bo-246,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Goatmon,Digimon,BO-247,,,,,,,Yellow,,Mammal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,goatmon-bo-247,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Opossummon,Digimon,BO-248,,,,,,,Red,,Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,opossummon-bo-248,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Pipismon,Digimon,BO-249,,,,,,,Red,,Mutant,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,pipismon-bo-249,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Snimon,Digimon,BO-25,,,,,,,Red,,Insectoid,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,snimon-bo-25,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Ponchomon,Digimon,BO-250,,,,,,,Green,,Ghost,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,ponchomon-bo-250,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Mothmon,Digimon,BO-251,,,,,,,Yellow,,Insectoid,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,mothmon-bo-251,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Manbomon,Digimon,BO-252,,,,,,,Green,,Mutant,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,manbomon-bo-252,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Tocanmon,Digimon,BO-253,,,,,,,Green,,Bird,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,tocanmon-bo-253,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Peacockmon,Digimon,BO-254,,,,,,,Red,,Machine,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,peacockmon-bo-254,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Sepikmon,Digimon,BO-255,,,,,,,Yellow,,Wizard,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,sepikmon-bo-255,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Elephantmon,Digimon,BO-256,,,,,,,Green,,Android,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,elephantmon-bo-256,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Frogmon,Digimon,BO-257,,,,,,,Green,,Mutant,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,frogmon-bo-257,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Sheepmon,Digimon,BO-258,,,,,,,Green,,Mammal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,sheepmon-bo-258,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Seahomon,Digimon,BO-259,,,,,,,Yellow,,Sea Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,seahomon-bo-259,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Jagamon,Digimon,BO-26,,,,,,,Red,,Vegetation,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,jagamon-bo-26,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Chameleomon,Digimon,BO-260,,,,,,,Yellow,,Reptile,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,chameleomon-bo-260,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Offensive V,Option,BO-261,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,offensive-v-bo-261,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Digi-O,Option,BO-262,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digi-o-bo-262,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Collapsed Control Spire,Option,BO-263,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,collapsed-control-spire-bo-263,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Power Charger,Option,BO-264,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,power-charger-bo-264,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
The Aegis,Option,BO-265,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,the-aegis-bo-265,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Miracle Ruby,Option,BO-266,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,miracle-ruby-bo-266,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Digi-Egg Booster A,Option,BO-267,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digi-egg-booster-a-bo-267,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Digi-Egg Booster B,Option,BO-268,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digi-egg-booster-b-bo-268,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Reverse,Option,BO-269,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,reverse-bo-269,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
MetalEtemon,Digimon,BO-27,,,,,,,Yellow,,Android,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,metaletemon-bo-27,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Special Bandage,Option,BO-270,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,special-bandage-bo-270,2024-05-27 15:14:30,,,['Series 5 Booster Pack']
Labramon,Digimon,BO-271,,,,,,,Red,,Animal,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,labramon-bo-271,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Monodramon,Digimon,BO-272,,,,,,,Green,,Mini Dragon,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,monodramon-bo-272,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Lucemon,Digimon,BO-273,,,,,,,Red,,Angel,,,,Vaccine,Common,Rookie,,,,,Digimon Digi-Battle Card Game,lucemon-bo-273,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Seasarmon,Digimon,BO-274,,,,,,,Red,,Animal,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,seasarmon-bo-274,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Coelamon,Digimon,BO-275,,,,,,,Green,,Ancient Fish,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,coelamon-bo-275,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Ebidramon,Digimon,BO-276,,,,,,,Green,,Sea Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,ebidramon-bo-276,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Youkomon,Digimon,BO-277,,,,,,,Red,,Mythical Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,youkomon-bo-277,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
BlackGargomon,Digimon,BO-278,,,,,,,Green,,Animal,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,blackgargomon-bo-278,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
GoldVeedramon,Digimon,BO-279,,,,,,,Green,,Mythical,,,,Vaccine,Common,Champion,,,,,Digimon Digi-Battle Card Game,goldveedramon-bo-279,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Crabmon,Digimon,BO-28,,,,,,,Green,,Crustacean,,,,Data,Common,Rookie,,,,,Digimon Digi-Battle Card Game,crabmon-bo-28,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Gekomon,Digimon,BO-280,,,,,,,Green,,Amphibian,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,gekomon-bo-280,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Turuiemon,Digimon,BO-281,,,,,,,Red,,Animal,,,,Data,Common,Champion,,,,,Digimon Digi-Battle Card Game,turuiemon-bo-281,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Mephistomon,Digimon,BO-282,,,,,,,Yellow,,Evil,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,mephistomon-bo-282,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
BlackRapidmon,Digimon,BO-283,,,,,,,Yellow,,Warrior,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,blackrapidmon-bo-283,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Cerberusmon,Digimon,BO-284,,,,,,,Green,,Dark Animal,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,cerberusmon-bo-284,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Volcanomon,Digimon,BO-285,,,,,,,Green,,Android,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,volcanomon-bo-285,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Vikaralamon,Digimon,BO-286,,,,,,,Green,,Animal,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,vikaralamon-bo-286,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Makuramon,Digimon,BO-287,,,,,,,Green,,Animal,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,makuramon-bo-287,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
GrapLeomon,Digimon,BO-288,,,,,,,Red,,Animal,,,,Vaccine,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,grapleomon-bo-288,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Lillymon,Digimon,BO-289,,,,,,,Green,,Pixie,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,lillymon-bo-289,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Syakomon,Digimon,BO-29,,,,,,,Yellow,,Crustacean,,,,Virus,Common,Rookie,,,,,Digimon Digi-Battle Card Game,syakomon-bo-29,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Apokarimon (Creepy Mode),Digimon,BO-290,,,,,,,Yellow,,Unidentified,,,,Unidentified,Common,Mega,,,,,Digimon Digi-Battle Card Game,apokarimon-creepy-mode-bo-290,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
VenomMyotismon,Digimon,BO-291,,,,,,,Red,,Evil,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,venommyotismon-bo-291,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Gulfmon,Digimon,BO-292,,,,,,,Green,,Dark Animal,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,gulfmon-bo-292,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Apokarimon,Digimon,BO-293,,,,,,,Red,,Unidentified,,,,Unidentified,Common,Mega,,,,,Digimon Digi-Battle Card Game,apokarimon-bo-293,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Ophanimon,Digimon,BO-294,,,,,,,Yellow,,Angel,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,ophanimon-bo-294,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Megidramon,Digimon,BO-295,,,,,,,Yellow,,Evil Dragon,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,megidramon-bo-295,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Goldramon,Digimon,BO-296,,,,,,,Green,,Holy Dragon,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,goldramon-bo-296,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
HiAndromon,Digimon,BO-297,,,,,,,Green,,Android,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,hiandromon-bo-297,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
BlackMegaGargomon,Digimon,BO-298,,,,,,,Yellow,,Machine,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,blackmegagargomon-bo-298,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Pharaohmon,Digimon,BO-299,,,,,,,Green,,Unknown,,,,Unknown,Common,Mega,,,,,Digimon Digi-Battle Card Game,pharaohmon-bo-299,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Gesomon,Digimon,BO-30,,,,,,,Yellow,,Mollusk,,,,Virus,Common,Champion,,,,,Digimon Digi-Battle Card Game,gesomon-bo-30,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Anubismon,Digimon,BO-300,,,,,,,Red,,Wizard,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,anubismon-bo-300,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Gallantmon (with grani),Digimon,BO-301,,,,,,,Red,,Warrior,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,gallantmon-with-grani-bo-301,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Justimon,Digimon,BO-302,,,,,,,Red,,Android,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,justimon-bo-302,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Beelzemon,Digimon,BO-303,,,,,,,Yellow,,Evil,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,beelzemon-bo-303,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Millenniummon,Digimon,BO-304,,,,,,,Yellow,,Composition,,,,Virus,Common,Mega,,,,,Digimon Digi-Battle Card Game,millenniummon-bo-304,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Change-Up,Option,BO-305,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,change-up-bo-305,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Digital Gate,Option,BO-306,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digital-gate-bo-306,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Spiritual Crystal,Option,BO-307,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,spiritual-crystal-bo-307,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Training Gear,Option,BO-308,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,training-gear-bo-308,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Lightspeed Arrow,Option,BO-309,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,lightspeed-arrow-bo-309,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
MegaSeadramon,Digimon,BO-31,,,,,,,Green,,Sea Animal,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,megaseadramon-bo-31,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Trinity Attack,Option,BO-310,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,trinity-attack-bo-310,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Digi-Beetle,Option,BO-311,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,digi-beetle-bo-311,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Spiritual Ring,Option,BO-312,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,spiritual-ring-bo-312,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Spiritual Wand,Option,BO-313,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,spiritual-wand-bo-313,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Rapid Arrow,Option,BO-314,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,rapid-arrow-bo-314,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Fire Crystal,Option,BO-315,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,fire-crystal-bo-315,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Excalibur,Option,BO-316,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,excalibur-bo-316,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Knight Device,Option,BO-317,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,knight-device-bo-317,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Gatling Arm,Option,BO-318,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,gatling-arm-bo-318,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Giga Claws,Option,BO-319,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,giga-claws-bo-319,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Scorpiomon,Digimon,BO-32,,,,,,,Green,,Crustacean,,,,Data,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,scorpiomon-bo-32,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
Positron Laser,Option,BO-320,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,positron-laser-bo-320,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Rook Device,Option,BO-321,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,rook-device-bo-321,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
King Device,Option,BO-322,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,king-device-bo-322,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Grani,Option,BO-323,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,grani-bo-323,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Beelze Motorcycle,Option,BO-324,,,,,,,Colorless,,,,,,,Common,,,,,,Digimon Digi-Battle Card Game,beelze-motorcycle-bo-324,2024-05-27 15:14:30,,,['Series 6 Booster Pack']
Dragomon,Digimon,BO-33,,,,,,,Yellow,,Sea Animal,,,,Virus,Common,Ultimate,,,,,Digimon Digi-Battle Card Game,dragomon-bo-33,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
MarineAngemon,Digimon,BO-34,,,,,,,Red,,Pixie,,,,Vaccine,Common,Mega,,,,,Digimon Digi-Battle Card Game,marineangemon-bo-34,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
MetalSeadramon,Digimon,BO-35,,,,,,,Green,,Android,,,,Data,Common,Mega,,,,,Digimon Digi-Battle Card Game,metalseadramon-bo-35,2024-05-27 15:14:30,,,['Series 1 Booster Pack']
